date,state,customers_elec,price_elec,revenue_elec,sales_elec
2001-12,WI,,6.15,331.296,5386.01998
2001-12,WV,,5.13,119.32737,2324.87847
2001-12,WA,,5.71,408.64343,7155.43539
2001-12,VA,,6.07,477.2363,7859.22097
2001-12,VT,,10.99,52.81827,480.63676
2001-12,UT,,4.95,99.80205,2016.89575
2001-12,TX,,6.93,1609.21462,23217.68504
2001-12,IA,,5.65,179.52808,3179.6021
2001-12,IN,,5.39,423.54315,7854.15607
2001-12,TN,,5.71,418.21769,7323.53479
2001-12,SD,,6.01,43.13157,718.12748
2001-12,SC,,5.56,305.70575,5497.82481
2001-12,RI,,10.52,65.28924,620.56559
2001-12,PA,,7.96,880.73907,11059.03674
2001-12,OR,,6.6,266.18418,4031.93064
2001-12,OK,,4.93,178.80748,3625.92214
2001-12,OH,,6.4,793.06557,12382.13255
2001-12,ND,,4.98,44.74119,898.31354
2001-12,NC,,6.5,571.5453,8793.17539
2001-12,NY,,10.87,1271.74294,11699.59532
2001-12,NM,,7.01,104.69014,1492.45457
2001-12,NJ,,9.13,516.90798,5659.65584
2001-12,NH,,10.75,91.3609,850.06225
2001-12,IL,,6.4,697.96338,10906.56918
2001-12,ID,,5.73,101.03814,1763.60311
2001-12,HI,,13.36,108.27624,810.21722
2001-12,GA,,5.94,521.06145,8779.1203
2001-12,FL,,7.55,1142.13702,15136.14291
2001-12,DC,,6.39,55.90301,874.93146
2001-12,DE,,6.62,55.73987,841.48334
2001-12,KY,,3.94,283.46029,7186.5837
2001-12,KS,,5.82,154.91885,2660.65989
2001-12,AZ,,6.49,302.54427,4659.55421
2001-12,AK,,10.75,57.30742,532.92149
2002-01,AL,,5.48,389.88061,7120.43573
2002-01,WY,,4.5,52.98447,1177.94227
2002-01,WI,,6.17,342.00425,5540.03687
2002-01,WV,,5.05,137.16975,2715.30959
2002-01,WA,,5.94,450.5495,7580.66298
2002-01,VA,,6.1,531.8135,8717.22359
2002-01,VT,,11.15,57.05534,511.72657
2002-01,UT,,5.4,105.83632,1959.69777
2002-01,TX,,6.73,1780.91466,26449.40129
2002-01,TN,,5.68,483.32965,8516.66786
2002-01,SD,,5.9,45.74943,775.39839
2002-01,SC,,5.78,377.46866,6534.41387
2002-01,RI,,9.5,59.83953,630.13115
2002-01,PA,,7.84,952.55781,12153.90777
2002-01,IN,,5.29,440.47132,8330.96764
2002-01,IL,,6.25,702.33227,11237.25856
2002-01,ID,,5.6,103.88272,1856.38699
2002-01,HI,,12.8,101.08508,789.49014
2002-01,GA,,5.94,613.00655,10314.48457
2002-01,FL,,7.6,1294.6891,17039.55973
2002-01,DC,,6.4,58.61847,915.42388
2002-01,DE,,6.56,66.65497,1015.86251
2002-01,OR,,6.52,284.9019,4367.86956
2002-01,OK,,4.7,187.11211,3978.30796
2002-01,OH,,6.41,838.86911,13079.63443
2002-01,ND,,4.99,47.01979,942.97423
2002-01,NC,,6.68,707.62329,10593.70086
2002-01,NY,,10.67,1304.56218,12221.59961
2002-01,NM,,6.72,106.30278,1581.01728
2002-01,NJ,,9.12,539.2603,5912.78114
2002-01,NH,,10.59,95.0838,897.60545
2002-01,NV,,7.92,168.88642,2131.16834
2002-01,LA,,5.4,332.9215,6167.88898
2002-01,KY,,4.03,318.09636,7895.77889
2002-01,KS,,5.89,170.16208,2887.37887
2002-01,IA,,5.63,190.70116,3385.10583
2002-01,NE,,4.92,100.25571,2036.7618
2002-01,MT,,5.87,67.486,1149.01972
2002-01,MO,,5.42,339.01713,6259.94216
2002-01,MS,,5.83,214.365,3675.07833
2002-01,MN,,5.51,288.9653,5246.17333
2002-01,MI,,7.23,608.27648,8409.92708
2002-01,MA,,10.51,475.30261,4523.60136
2002-01,MD,,5.53,308.43554,5576.16734
2002-01,ME,,9.78,104.03553,1063.2548
2002-01,CT,,9.64,255.1256,2647.23802
2002-01,CO,,5.7,213.11567,3740.56968
2002-01,CA,,11.32,2249.41873,19863.78826
2002-01,AR,,5.48,192.14209,3503.38715
2002-01,AZ,,6.39,308.29167,4823.73186
2002-01,AK,,10.25,53.66949,523.63796
2002-02,SD,,6.1,43.72764,717.22193
2002-02,SC,,5.74,338.69991,5898.93174
2002-02,RI,,9.26,53.15714,574.29125
2002-02,NY,,10.33,1196.86618,11586.24107
2002-02,NM,,6.06,85.47689,1410.69366
2002-02,NJ,,9.14,478.85089,5240.41054
2002-02,NH,,10.1,82.5651,817.39452
2002-02,NV,,8.03,169.21085,2106.825
2002-02,NE,,5.11,99.04361,1936.49301
2002-02,MT,,5.86,60.1281,1026.54783
2002-02,MO,,5.46,310.64264,5689.78875
2002-02,MS,,5.89,194.25907,3297.18
2002-02,MN,,5.66,262.25973,4633.57462
2002-02,MI,,6.88,537.30387,7806.59492
2002-02,MA,,9.8,413.87072,4222.35562
2002-02,DC,,6.45,47.96612,743.19883
2002-02,DE,,6.52,60.88933,933.73291
2002-02,CT,,9.56,225.2616,2355.12072
2002-02,MD,,5.61,283.05425,5045.82283
2002-02,ME,,10.08,92.59166,918.63961
2002-02,PA,,8.0,852.95393,10662.55708
2002-02,OR,,6.4,261.33576,4085.44047
2002-02,OK,,4.94,176.84918,3578.63342
2002-02,OH,,6.53,765.35652,11728.99456
2002-02,ND,,5.14,44.62579,868.39843
2002-02,NC,,6.64,635.78784,9572.72687
2002-02,LA,,5.39,311.96731,5783.36285
2002-02,CO,,5.68,209.93006,3697.28275
2002-02,CA,,11.17,1986.05551,17781.30058
2002-02,KY,,4.05,284.15505,7020.44255
2002-02,KS,,5.87,148.2555,2525.60081
2002-02,IA,,5.68,174.57941,3072.21633
2002-02,IN,,5.33,406.89967,7639.1861
2002-02,IL,,6.45,694.48405,10760.97292
2002-02,ID,,5.68,95.97107,1688.69299
2002-02,HI,,12.76,90.52212,709.24748
2002-02,GA,,6.04,534.79839,8858.26805
2002-02,FL,,7.67,1143.23836,14900.46823
2002-02,AR,,5.41,179.00226,3310.43178
2002-02,AZ,,6.49,283.41497,4366.05466
2002-02,AK,,10.15,50.28615,495.40221
2002-02,AL,,5.53,317.68993,5744.7063
2002-02,WY,,4.67,48.57781,1040.76367
2002-02,WI,,6.22,313.65504,5042.25012
2002-02,WV,,5.13,121.74149,2370.9298
2002-02,WA,,5.98,435.93343,7290.67077
2002-02,VA,,6.13,480.54635,7840.66255
2002-02,VT,,10.68,50.00248,468.29399
2002-02,UT,,5.19,94.76956,1825.61111
2002-02,TX,,7.06,1709.26259,24207.08301
2002-02,TN,,5.68,444.87044,7830.5513
2002-03,NH,,10.44,86.13526,824.71374
2002-03,KS,,5.96,158.62239,2661.04894
2002-03,IA,,5.62,180.89506,3219.54535
2002-03,NV,,8.06,174.19204,2161.38513
2002-03,NE,,5.36,106.16673,1981.93748
2002-03,MT,,5.6,60.5601,1081.54891
2002-03,MO,,5.51,317.68265,5761.92735
2002-03,MS,,5.94,196.42174,3309.02172
2002-03,MN,,5.44,268.87233,4940.46237
2002-03,MI,,6.98,583.14744,8355.04391
2002-03,MA,,9.78,420.79533,4301.76025
2002-03,MD,,5.55,308.33906,5557.33312
2002-03,ME,,10.95,90.20263,823.70451
2002-03,LA,,5.3,301.96653,5694.94487
2002-03,KY,,3.94,291.04061,7393.44664
2002-03,HI,,12.5,98.67888,789.35789
2002-03,GA,,6.02,554.47935,9204.06266
2002-03,IN,,5.4,436.26419,8075.35278
2002-03,IL,,6.54,703.04025,10752.02427
2002-03,ID,,5.53,92.59698,1673.34795
2002-03,AR,,5.49,172.63449,3144.59682
2002-03,FL,,7.66,1125.43272,14693.19898
2002-03,DC,,6.27,54.4908,869.23337
2002-03,DE,,6.47,61.553,951.14431
2002-03,TX,,6.64,1549.18594,23337.63267
2002-03,TN,,5.69,433.95508,7632.42984
2002-03,SD,,6.0,44.22871,737.56305
2002-03,SC,,5.72,329.86323,5766.02048
2002-03,RI,,8.39,52.02983,620.07027
2002-03,CO,,5.69,207.6047,3650.34863
2002-03,CA,,11.35,2069.15611,18227.13269
2002-03,CT,,9.55,239.25169,2503.95125
2002-03,AZ,,6.46,287.57404,4450.34679
2002-03,AK,,10.75,49.74444,462.81658
2002-03,AL,,5.65,353.36232,6254.17135
2002-03,WY,,4.57,51.09133,1118.29736
2002-03,WI,,6.11,328.30638,5369.8337
2002-03,WV,,5.16,123.48772,2392.76424
2002-03,WA,,6.0,432.08359,7205.25865
2002-03,VA,,6.06,465.2725,7674.8319
2002-03,VT,,10.83,49.30605,455.25717
2002-03,UT,,5.09,98.05623,1925.55184
2002-03,PA,,7.93,884.25001,11147.82931
2002-03,OR,,6.47,262.0177,4049.54796
2002-03,OK,,4.65,170.80029,3674.70848
2002-03,OH,,6.65,821.61143,12348.12365
2002-03,ND,,5.22,46.4561,889.82266
2002-03,NC,,6.7,604.95297,9024.7759
2002-03,NY,,10.53,1188.30523,11287.88571
2002-03,NM,,6.26,91.44278,1461.07231
2002-03,NJ,,9.08,506.06934,5571.61273
2002-04,ID,,5.36,79.8108,1488.26862
2002-04,AK,,10.68,48.15025,450.73397
2002-04,AL,,5.53,341.96654,6181.17754
2002-04,CA,,10.99,2046.59426,18614.3083
2002-04,AR,,5.43,161.02003,2963.44558
2002-04,AZ,,6.65,287.79725,4330.35307
2002-04,OK,,4.99,174.02959,3484.76882
2002-04,OH,,6.65,774.15693,11641.67725
2002-04,ND,,5.43,42.95426,791.49242
2002-04,HI,,12.75,100.2151,785.86028
2002-04,GA,,6.05,547.59113,9045.3798
2002-04,FL,,7.5,1158.72255,15447.40714
2002-04,DC,,6.4,49.7058,776.93611
2002-04,NC,,6.55,585.16148,8932.17037
2002-04,NY,,10.45,1165.92075,11162.32685
2002-04,NM,,6.27,94.53266,1508.27968
2002-04,NJ,,9.22,507.15787,5502.19563
2002-04,NH,,10.84,84.33574,777.79007
2002-04,WY,,4.61,48.39638,1049.44876
2002-04,WI,,6.19,318.21799,5141.627
2002-04,WV,,5.07,111.72582,2201.58826
2002-04,WA,,5.97,384.96528,6453.65281
2002-04,VA,,6.1,442.42284,7249.86798
2002-04,VT,,10.81,46.0423,425.84036
2002-04,UT,,5.35,88.5237,1654.40995
2002-04,KY,,3.92,266.14822,6786.76291
2002-04,KS,,6.04,155.2223,2570.57446
2002-04,IA,,5.73,174.11794,3041.13837
2002-04,IN,,5.36,405.05101,7555.74094
2002-04,ME,,10.16,89.63413,882.27607
2002-04,LA,,5.34,301.51911,5645.95675
2002-04,DE,,6.75,59.14787,876.2139
2002-04,CT,,9.77,228.01969,2333.966
2002-04,CO,,5.77,197.90183,3427.41195
2002-04,TX,,6.53,1472.20054,22545.06922
2002-04,TN,,5.66,409.91286,7243.57293
2002-04,SD,,6.09,41.79097,685.91999
2002-04,SC,,5.65,322.44271,5709.09496
2002-04,RI,,9.44,52.51503,556.07311
2002-04,PA,,7.95,858.09447,10797.21512
2002-04,OR,,6.45,238.20819,3692.04922
2002-04,NV,,7.66,164.2901,2145.8827
2002-04,NE,,5.17,96.07623,1857.64472
2002-04,MT,,5.4,54.82807,1014.53366
2002-04,MO,,5.55,295.75569,5333.69085
2002-04,MS,,6.16,198.53126,3221.64922
2002-04,MN,,5.54,257.83545,4657.75285
2002-04,MI,,6.78,552.54049,8153.17543
2002-04,MA,,10.01,396.99399,3964.1767
2002-04,MD,,5.72,276.77669,4841.38997
2002-04,IL,,6.61,683.94674,10346.43644
2002-05,NV,,8.04,181.25396,2255.46617
2002-05,AK,,10.87,46.46741,427.6181
2002-05,AL,,5.63,381.72727,6781.58273
2002-05,WY,,4.65,48.16448,1036.17721
2002-05,WI,,6.2,319.53276,5152.31691
2002-05,WV,,5.06,111.9102,2211.05774
2002-05,WA,,5.82,348.45598,5990.78236
2002-05,VA,,6.26,474.28039,7578.78843
2002-05,KS,,6.26,172.36832,2754.24461
2002-05,IA,,5.77,181.76924,3149.41753
2002-05,IN,,5.38,417.20603,7749.18449
2002-05,DE,,6.6,59.09655,894.93289
2002-05,CT,,9.82,230.57283,2346.85668
2002-05,ME,,9.72,91.64553,943.00525
2002-05,LA,,5.87,382.00248,6512.39975
2002-05,KY,,4.13,281.94906,6821.40314
2002-05,DC,,8.25,74.19351,899.09838
2002-05,SD,,6.18,40.1531,650.06659
2002-05,SC,,5.71,351.42038,6152.84059
2002-05,RI,,8.92,51.44196,576.70283
2002-05,PA,,7.97,845.12631,10600.14869
2002-05,OR,,6.2,221.20196,3565.27295
2002-05,OK,,5.29,190.75624,3605.79526
2002-05,OH,,6.84,807.93384,11809.23542
2002-05,ND,,5.74,43.16709,752.16878
2002-05,NE,,5.4,101.54067,1879.41592
2002-05,AZ,,7.6,379.25679,4991.59858
2002-05,MT,,5.64,54.2294,962.35817
2002-05,MO,,6.39,345.33874,5407.51381
2002-05,MS,,6.37,230.4846,3615.74584
2002-05,MN,,5.6,265.10312,4731.19417
2002-05,MI,,7.13,564.11059,7907.29371
2002-05,MA,,9.48,386.11054,4072.20768
2002-05,MD,,6.38,305.23516,4780.77389
2002-05,ID,,5.43,89.50731,1648.5281
2002-05,HI,,13.1,109.23603,833.89662
2002-05,GA,,6.14,597.85487,9744.0792
2002-05,FL,,7.23,1272.39424,17606.29172
2002-05,IL,,6.83,709.22285,10383.02303
2002-05,VT,,10.57,46.69034,441.64478
2002-05,UT,,5.41,99.54593,1840.05814
2002-05,TX,,6.32,1629.12501,25791.0763
2002-05,TN,,5.67,412.80972,7284.3469
2002-05,CO,,6.2,226.14374,3646.81021
2002-05,CA,,12.11,2254.43229,18614.74774
2002-05,AR,,5.5,179.34402,3262.28019
2002-05,NC,,6.47,617.67318,9543.18338
2002-05,NY,,10.69,1204.99659,11270.6706
2002-05,NM,,7.12,108.85094,1528.82819
2002-05,NJ,,9.36,516.83152,5523.78266
2002-05,NH,,10.63,84.53151,795.38094
2002-06,ID,,6.05,111.74108,1847.09566
2002-06,WY,,4.64,47.96483,1032.61379
2002-06,WI,,6.48,368.88235,5692.20259
2002-06,WV,,5.15,111.48285,2162.81745
2002-06,WA,,5.84,322.32539,5518.50813
2002-06,VA,,6.39,570.51933,8922.80412
2002-06,VT,,10.85,47.89427,441.59958
2002-06,UT,,5.47,108.31199,1981.05337
2002-06,TX,,6.91,1929.56663,27933.90313
2002-06,TN,,5.84,479.00742,8208.05829
2002-06,SD,,6.52,46.46777,712.45388
2002-06,SC,,5.93,396.913,6697.25724
2002-06,RI,,9.45,54.20888,573.93247
2002-06,PA,,8.29,980.96207,11834.36437
2002-06,OR,,6.15,211.38045,3435.36711
2002-06,OK,,6.21,277.52888,4470.46629
2002-06,OH,,7.05,939.04092,13327.32808
2002-06,ND,,5.91,45.48128,769.39128
2002-06,NC,,6.68,689.55413,10320.04822
2002-06,NY,,11.52,1385.79709,12027.35402
2002-06,NM,,6.99,117.81874,1686.1965
2002-06,NJ,,9.71,629.65213,6485.63954
2002-06,NH,,10.47,85.37203,815.49484
2002-06,NV,,8.73,251.62319,2883.79235
2002-06,NE,,6.0,135.42444,2255.9935
2002-06,MT,,5.48,56.51473,1030.50427
2002-06,MO,,7.27,498.332,6855.53605
2002-06,DE,,7.56,73.85445,976.42939
2002-06,CT,,9.68,245.16947,2532.04556
2002-06,AZ,,7.95,464.93072,5850.64629
2002-06,KS,,6.44,222.45103,3452.50679
2002-06,LA,,6.52,454.23398,6966.00887
2002-06,KY,,4.7,331.32394,7043.02726
2002-06,DC,,8.48,88.22684,1040.70471
2002-06,ME,,10.4,92.76877,892.25714
2002-06,HI,,13.5,112.00746,829.66337
2002-06,GA,,6.47,709.60424,10965.1528
2002-06,FL,,6.78,1253.11841,18487.41958
2002-06,CO,,6.27,242.32175,3864.06095
2002-06,CA,,12.75,2490.30552,19525.50947
2002-06,AR,,5.86,209.69822,3578.27957
2002-06,MS,,6.56,255.64696,3899.04904
2002-06,MN,,6.41,338.44194,5283.87327
2002-06,MI,,7.23,661.51559,9143.43955
2002-06,MA,,10.07,431.52433,4284.99311
2002-06,MD,,7.21,408.47266,5667.48789
2002-06,AK,,10.71,44.41843,414.67765
2002-06,AL,,5.85,425.82205,7277.51734
2002-06,IA,,6.4,235.7984,3686.81531
2002-06,IN,,5.43,464.37528,8544.93821
2002-06,IL,,7.46,920.91482,12341.49327
2002-07,MN,,6.44,400.9457,6226.9339
2002-07,WY,,4.75,50.82436,1070.15226
2002-07,WI,,6.41,425.27947,6630.13573
2002-07,WV,,5.15,124.10493,2412.1271
2002-07,WA,,5.75,318.57642,5541.16509
2002-07,VA,,6.61,653.3961,9885.20764
2002-07,VT,,10.97,53.35186,486.30642
2002-07,GA,,6.71,833.75091,12421.55658
2002-07,FL,,7.22,1409.27173,19520.15445
2002-07,DC,,8.39,88.58736,1056.23031
2002-07,DE,,7.51,86.7679,1155.86133
2002-07,CT,,10.14,309.07954,3049.51903
2002-07,UT,,5.69,131.92747,2319.54849
2002-07,TX,,6.98,2244.8896,32144.36683
2002-07,TN,,5.53,548.95992,9934.21453
2002-07,IA,,6.76,276.66012,4093.29307
2002-07,IN,,5.56,532.03276,9566.48761
2002-07,IL,,7.68,1109.00005,14435.01303
2002-07,ID,,5.48,112.89991,2059.34446
2002-07,HI,,13.34,114.01326,854.36768
2002-07,SD,,6.69,59.3595,886.87627
2002-07,SC,,6.11,455.76606,7455.78058
2002-07,RI,,8.79,67.53525,768.61102
2002-07,PA,,8.42,1106.37313,13145.99333
2002-07,OR,,6.12,219.65438,3586.49169
2002-07,OK,,6.37,317.81673,4987.40132
2002-07,OH,,7.17,1091.14382,15222.46309
2002-07,ND,,5.88,51.35651,873.97558
2002-07,NC,,7.0,832.9644,11894.96792
2002-07,NY,,12.29,1744.57521,14200.14809
2002-07,NM,,6.95,130.23341,1873.00178
2002-07,NJ,,9.86,783.67581,7947.59497
2002-07,NH,,10.89,102.69264,943.00753
2002-07,NV,,9.53,318.55579,3341.91724
2002-07,NE,,6.26,171.32806,2737.19022
2002-07,MT,,5.57,65.21121,1171.59067
2002-07,MO,,7.15,560.68415,7836.8221
2002-07,CO,,6.06,267.23704,4413.48339
2002-07,CA,,13.77,3075.21646,22334.83523
2002-07,AR,,6.08,252.57504,4153.34307
2002-07,MI,,7.37,790.94755,10725.31649
2002-07,MA,,10.59,534.87673,5051.03986
2002-07,MD,,7.17,483.3831,6739.44923
2002-07,ME,,10.48,105.92107,1010.6018
2002-07,LA,,6.57,495.32578,7541.74532
2002-07,KY,,4.77,370.68171,7772.5411
2002-07,KS,,7.03,277.14046,3943.87599
2002-07,AZ,,7.62,520.71024,6833.46647
2002-07,AK,,10.65,44.17369,414.80118
2002-07,AL,,6.06,499.41289,8243.23275
2002-07,MS,,6.68,291.95228,4371.12601
2002-08,HI,,13.55,119.99266,885.7588
2002-08,OH,,7.12,1040.19755,14601.34327
2002-08,ND,,5.75,47.74814,829.75644
2002-08,NC,,6.97,871.18139,12502.29702
2002-08,NY,,12.16,1787.43614,14701.56255
2002-08,NM,,7.03,129.27807,1839.46994
2002-08,NJ,,9.76,770.39201,7889.94591
2002-08,CA,,13.27,2949.21135,22224.41865
2002-08,AR,,6.08,255.20081,4196.4967
2002-08,AZ,,7.84,525.71318,6706.78299
2002-08,MO,,7.07,544.22612,7700.01952
2002-08,MS,,6.51,293.12652,4504.83777
2002-08,MN,,6.32,368.06532,5820.99314
2002-08,MI,,7.19,729.68756,10145.01314
2002-08,MA,,10.18,546.15881,5363.66241
2002-08,MD,,7.12,491.40922,6899.10413
2002-08,ME,,10.02,107.03053,1067.9307
2002-08,LA,,6.4,498.21046,7788.02288
2002-08,AK,,10.39,45.10194,434.10333
2002-08,AL,,6.05,504.51901,8335.44792
2002-08,NH,,10.24,100.78421,984.46093
2002-08,NV,,8.15,262.71867,3222.17821
2002-08,NE,,6.13,159.95519,2609.95049
2002-08,GA,,6.72,861.09743,12805.16479
2002-08,FL,,7.29,1494.77171,20510.74492
2002-08,DC,,8.55,98.45768,1152.10836
2002-08,DE,,7.5,91.87816,1224.25295
2002-08,CT,,9.64,295.16053,3061.83016
2002-08,CO,,6.15,265.53831,4320.80672
2002-08,MT,,5.92,65.04295,1099.31135
2002-08,WY,,4.73,50.89428,1075.95298
2002-08,WI,,6.34,399.51696,6304.0671
2002-08,WV,,5.09,128.66875,2528.95267
2002-08,WA,,5.69,316.71948,5564.67356
2002-08,VA,,6.54,635.77109,9720.73938
2002-08,VT,,10.82,55.50499,512.87685
2002-08,UT,,5.61,121.27261,2160.87559
2002-08,TX,,6.73,2213.19771,32875.8834
2002-08,TN,,5.86,557.99253,9515.50721
2002-08,SD,,6.64,56.70406,853.63888
2002-08,SC,,6.09,476.06469,7813.38355
2002-08,RI,,9.43,70.76269,750.32122
2002-08,PA,,8.32,1084.45649,13030.88018
2002-08,OR,,6.1,225.05462,3692.10812
2002-08,OK,,6.17,323.70325,5245.0294
2002-08,KY,,4.82,374.75588,7769.47384
2002-08,KS,,6.78,264.82565,3906.32438
2002-08,IA,,6.63,257.21524,3878.83547
2002-08,IN,,5.5,534.86004,9726.47796
2002-08,IL,,7.63,1057.0259,13854.17804
2002-08,ID,,5.72,109.0044,1906.56242
2002-09,TN,,5.77,537.57237,9322.80282
2002-09,ME,,10.63,97.15801,914.32615
2002-09,LA,,6.3,509.51045,8093.16274
2002-09,KY,,4.38,325.46822,7427.47418
2002-09,KS,,6.64,231.69956,3487.85238
2002-09,IA,,6.42,224.71435,3497.66936
2002-09,AK,,10.43,45.36055,434.92343
2002-09,AL,,5.94,451.65138,7601.76877
2002-09,IN,,5.4,472.09276,8745.43447
2002-09,IL,,7.39,868.59938,11757.47499
2002-09,ID,,5.35,84.53477,1579.74408
2002-09,HI,,13.46,114.67598,852.15002
2002-09,GA,,6.57,749.59401,11405.1039
2002-09,FL,,7.27,1474.97195,20301.09553
2002-09,DC,,8.41,86.55898,1029.69554
2002-09,CA,,12.24,2581.62523,21095.01117
2002-09,AR,,6.09,256.13348,4207.77467
2002-09,AZ,,7.71,477.85701,6199.56076
2002-09,MD,,6.83,397.3352,5820.09638
2002-09,MI,,7.36,640.63933,8700.67615
2002-09,MA,,10.43,476.35079,4567.50442
2002-09,DE,,7.41,84.41243,1139.29767
2002-09,CT,,9.64,240.56672,2496.11123
2002-09,CO,,6.26,247.05368,3945.36075
2002-09,SD,,6.49,49.35557,760.39719
2002-09,SC,,6.0,434.56708,7247.62625
2002-09,RI,,9.21,59.08645,641.65809
2002-09,PA,,8.29,977.61268,11798.29451
2002-09,OR,,6.27,221.84459,3538.33722
2002-09,OK,,6.7,322.41956,4811.20112
2002-09,OH,,6.84,892.32495,13041.69822
2002-09,ND,,5.68,47.31659,833.14505
2002-09,NC,,6.94,787.79665,11347.04467
2002-09,NY,,11.77,1577.94507,13404.69447
2002-09,NM,,6.82,117.26581,1719.31624
2002-09,NJ,,9.38,611.95009,6521.82272
2002-09,NH,,10.35,89.39709,863.37572
2002-09,NV,,9.43,241.17776,2557.75657
2002-09,NE,,5.84,139.75547,2392.21195
2002-09,MT,,5.8,59.5301,1025.81957
2002-09,MO,,6.17,414.66811,6718.83048
2002-09,MS,,6.45,297.34928,4612.67902
2002-09,MN,,5.83,312.59383,5363.19063
2002-09,WY,,4.8,48.93715,1020.02994
2002-09,WI,,6.27,362.26084,5773.58264
2002-09,WV,,5.06,119.45685,2359.1081
2002-09,WA,,5.52,310.58631,5624.31412
2002-09,VA,,6.22,536.82674,8631.3189
2002-09,VT,,10.9,50.00438,458.69259
2002-09,UT,,5.47,105.85921,1934.32781
2002-09,TX,,6.45,1992.13504,30875.33785
2002-10,ME,,10.49,95.42927,909.93624
2002-10,AK,,10.46,46.61964,445.86462
2002-10,AL,,5.72,385.25597,6732.68209
2002-10,AR,,5.14,194.34832,3778.88883
2002-10,AZ,,7.72,396.66097,5140.01694
2002-10,MN,,5.46,277.6457,5082.40365
2002-10,RI,,9.28,56.5791,609.99549
2002-10,PA,,7.98,909.04488,11392.18217
2002-10,OR,,6.19,211.07729,3409.40825
2002-10,OK,,5.64,237.02344,4201.27759
2002-10,OH,,6.76,822.08892,12161.97815
2002-10,ND,,5.43,45.60122,839.70636
2002-10,NC,,6.85,667.92892,9757.39058
2002-10,NY,,11.49,1345.89776,11716.0429
2002-10,NM,,6.92,108.94462,1574.22179
2002-10,NJ,,8.8,513.56967,5839.13832
2002-10,NH,,11.2,93.8438,837.86244
2002-10,NV,,8.52,185.58599,2177.57631
2002-10,NE,,5.34,106.15547,1986.92084
2002-10,MT,,5.77,59.16077,1024.75996
2002-10,MO,,5.39,304.49476,5647.45135
2002-10,MS,,6.15,247.61562,4027.41258
2002-10,LA,,6.13,438.44121,7154.36791
2002-10,KY,,4.26,286.17275,6722.2507
2002-10,KS,,6.28,184.63689,2939.76143
2002-10,IA,,5.76,191.46424,3325.75079
2002-10,IN,,5.31,445.62077,8393.56734
2002-10,IL,,7.03,753.64101,10724.06563
2002-10,ID,,5.45,85.96163,1576.99833
2002-10,HI,,13.8,120.46813,872.73267
2002-10,GA,,6.12,617.22086,10078.48177
2002-10,FL,,7.3,1378.91555,18890.38585
2002-10,DC,,6.56,60.6554,924.65221
2002-10,DE,,6.6,64.59602,979.26535
2002-10,CT,,9.77,240.43838,2459.80771
2002-10,CO,,6.33,235.29156,3715.6894
2002-10,CA,,12.68,2656.4801,20947.43349
2002-10,WY,,4.81,51.22276,1064.54732
2002-10,WI,,6.11,334.07239,5469.72072
2002-10,WV,,5.05,112.81208,2234.91513
2002-10,WA,,5.92,332.96501,5627.55026
2002-10,VA,,6.03,468.87492,7773.99217
2002-10,VT,,10.91,49.05167,449.5561
2002-10,UT,,5.5,98.74617,1795.29955
2002-10,TX,,6.29,1766.41362,28076.17057
2002-10,TN,,5.8,440.8826,7597.50128
2002-10,SD,,6.27,42.70016,681.52578
2002-10,SC,,5.76,367.27999,6372.1822
2002-10,MI,,6.9,585.0068,8476.87855
2002-10,MA,,10.04,431.86113,4300.41331
2002-10,MD,,5.82,306.14735,5259.38127
2002-11,NJ,,8.84,495.15016,5599.79284
2002-11,MN,,5.52,270.46625,4900.28706
2002-11,MI,,6.7,552.51147,8243.42398
2002-11,MA,,9.69,415.3945,4286.56173
2002-11,MD,,5.89,303.51048,5156.62699
2002-11,ME,,10.78,101.04171,936.88372
2002-11,LA,,6.02,352.95839,5861.82596
2002-11,KY,,4.06,277.15016,6820.11797
2002-11,KS,,5.88,158.30416,2692.2292
2002-11,IA,,5.66,180.27561,3183.62867
2002-11,IN,,5.01,408.01966,8141.14229
2002-11,IL,,6.4,671.5968,10486.89142
2002-11,ID,,5.58,90.68185,1625.11542
2002-11,HI,,14.37,121.22161,843.67055
2002-11,DE,,6.54,58.73138,897.90236
2002-11,CT,,9.68,236.89253,2447.60316
2002-11,CO,,6.05,223.71661,3700.22936
2002-11,CA,,12.09,2050.95951,16962.60477
2002-11,AR,,5.18,159.80009,3084.15613
2002-11,AZ,,6.51,279.08734,4289.21564
2002-11,NV,,8.17,161.21801,1972.79152
2002-11,NE,,5.28,102.69314,1943.74131
2002-11,MT,,5.69,59.74065,1049.40105
2002-11,MO,,5.46,301.39409,5524.74146
2002-11,MS,,6.07,203.62934,3357.22369
2002-11,WY,,4.74,50.86096,1073.10313
2002-11,WI,,6.28,324.67719,5168.67534
2002-11,WV,,5.19,116.33115,2242.66909
2002-11,WA,,5.97,367.62153,6158.05624
2002-11,VA,,6.11,464.59605,7604.04704
2002-11,AK,,10.24,47.99188,468.72441
2002-11,AL,,5.36,324.98902,6066.34578
2002-11,GA,,6.04,545.40025,9029.15148
2002-11,FL,,7.29,1230.09491,16877.62175
2002-11,DC,,6.37,50.95355,799.98415
2002-11,VT,,10.85,50.6196,466.5881
2002-11,NH,,10.46,84.96858,812.44224
2002-11,UT,,5.35,98.30098,1836.99
2002-11,TX,,6.19,1474.97327,23829.45456
