date,state,consumption-for-eg,consumption-for-eg-btu,consumption-uto,consumption-uto-btu,generation,total-consumption,total-consumption-btu
2019-10,WY,0.0,35.52456,0.0,2.9757,3402.62571,0.0,38.50026
2019-10,WI,0.0,45.58108,0.0,4.16835,5011.50829,0.0,49.74942
2019-10,TX,0.0,332.46417,0.0,38.43309,38322.01803,0.0,370.89726
2019-10,RI,0.0,6.37054,0.0,0.12504,810.4193,0.0,6.49558
2019-10,PA,0.0,157.16591,0.0,4.23102,17522.66069,0.0,161.39692
2019-10,SD,0.0,9.01444,0.0,0.1475,984.27144,0.0,9.16194
2019-10,WA,0.0,69.70414,0.0,5.22462,7695.60675,0.0,74.92877
2019-10,VT,0.0,1.41126,0.0,0.01624,146.25112,0.0,1.4275
2019-10,UT,0.0,29.32877,0.0,0.32653,3064.63477,0.0,29.6553
2019-10,WV,0.0,44.30571,0.0,0.6483,4358.83515,0.0,44.95401
2019-10,TN,0.0,50.98989,0.0,5.76578,5297.25213,0.0,56.75567
2019-10,SC,0.0,76.23339,0.0,5.10472,7745.13658,0.0,81.33811
2019-10,OH,0.0,74.96106,0.0,4.0489,8349.04475,0.0,79.00997
2019-10,VA,0.0,58.78266,0.0,5.45904,6241.48592,0.0,64.24169
2019-10,OR,0.0,38.90598,0.0,2.05707,4672.53141,0.0,40.96306
2019-10,GA,0.0,89.65874,0.0,13.51802,9980.95994,0.0,103.17676
2019-10,NH,0.0,15.69364,0.0,0.09391,1632.96201,0.0,15.78756
2019-10,MD,0.0,28.30402,0.0,0.75938,2988.37635,0.0,29.0634
2019-10,IA,0.0,41.32512,0.0,4.94378,4612.06671,0.0,46.2689
2019-10,FL,0.0,185.23101,0.0,12.20976,22486.23921,0.0,197.44077
2019-10,KY,0.0,50.40958,0.0,1.78076,5275.85808,0.0,52.19034
2019-10,NY,0.0,97.51342,0.0,3.853,10523.09988,0.0,101.36642
2019-10,MN,0.0,43.0153,0.0,3.75744,4621.52871,0.0,46.77274
2019-10,MI,0.0,84.1493,0.0,7.4213,8839.51584,0.0,91.5706
2019-10,LA,0.0,68.35348,0.0,21.45011,8225.09348,0.0,89.80359
2019-10,MO,0.0,56.9657,0.0,0.94567,5737.89169,0.0,57.91137
2019-10,KS,0.0,34.82787,0.0,0.37679,3532.55635,0.0,35.20466
2019-10,AZ,0.0,84.09133,0.0,0.10113,9148.07766,0.0,84.19246
2019-10,MS,0.0,45.77392,0.0,3.96641,5414.80915,0.0,49.74033
2019-10,HI,0.0,9.30477,0.0,0.20165,887.23053,0.0,9.50642
2019-10,CA,0.0,135.67466,0.0,13.0277,16451.65925,0.0,148.70236
2019-10,AL,0.0,100.9285,0.0,13.25301,11265.93014,0.0,114.18151
2019-10,NJ,0.0,49.31982,0.0,2.88525,5720.63944,0.0,52.20507
2019-10,NE,0.0,30.11908,0.0,0.47689,2908.62489,0.0,30.59596
2019-10,MT,0.0,20.73729,0.0,0.31578,2074.91857,0.0,21.05307
2019-10,CO,0.0,43.45566,0.0,0.38189,4527.94623,0.0,43.83755
2019-10,MA,0.0,12.14712,0.0,1.62015,1358.61881,0.0,13.76726
2019-10,AK,0.0,4.50699,0.0,0.56654,467.00478,0.0,5.07354
2019-10,ME,0.0,6.52138,0.0,3.68936,773.90153,0.0,10.21074
2019-10,NV,0.0,26.87391,0.0,0.41948,3211.15703,0.0,27.29338
2019-10,CT,0.0,28.26328,0.0,0.63039,3094.2686,0.0,28.89367
2019-10,NC,0.0,90.24157,0.0,6.75052,9734.41998,0.0,96.99209
2019-10,IL,0.0,141.52293,0.0,4.70361,13929.18312,0.0,146.22654
2019-10,ID,0.0,11.43938,0.0,2.07473,1328.63258,0.0,13.51411
2019-10,DE,0.0,2.68132,0.0,1.34213,365.71771,0.0,4.02345
2019-10,ND,0.0,33.97311,0.0,1.95738,3356.62965,0.0,35.93049
2019-10,DC,0.0,0.16944,0.0,0.08702,13.77518,0.0,0.25646
2019-10,NM,0.0,29.3153,0.0,0.05929,3018.6067,0.0,29.37459
2019-10,IN,0.0,70.9551,0.0,6.98455,7651.31562,0.0,77.93965
2019-11,CT,0.0,30.72119,0.0,0.84226,3432.97874,0.0,31.56346
2019-11,KY,0.0,48.36047,0.0,1.75941,4824.46742,0.0,50.11989
2019-11,IA,0.0,50.70338,0.0,5.28082,5518.94001,0.0,55.98421
2019-11,SC,0.0,68.93516,0.0,5.82044,7065.44827,0.0,74.7556
2019-11,HI,0.0,8.73896,0.0,0.21066,842.0709,0.0,8.94962
2019-11,KS,0.0,43.3465,0.0,0.35607,4364.60241,0.0,43.70257
2019-11,TX,0.0,309.08586,0.0,39.53386,36010.97888,0.0,348.61972
2019-11,MA,0.0,11.5819,0.0,1.68953,1265.08516,0.0,13.27143
2019-11,TN,0.0,59.87558,0.0,6.09391,6272.29583,0.0,65.96949
2019-11,IN,0.0,85.4035,0.0,7.01831,9099.13088,0.0,92.42181
2019-11,IL,0.0,153.45875,0.0,4.86333,15189.21933,0.0,158.32209
2019-11,MI,0.0,81.99871,0.0,7.25314,8630.60572,0.0,89.25185
2019-11,VT,0.0,1.60073,0.0,0.02185,167.29958,0.0,1.62258
2019-11,VA,0.0,59.00055,0.0,5.8304,6497.56823,0.0,64.83095
2019-11,OR,0.0,41.46961,0.0,2.15396,4940.28865,0.0,43.62358
2019-11,SD,0.0,10.3348,0.0,0.14835,1121.20772,0.0,10.48315
2019-11,ND,0.0,37.35502,0.0,1.78598,3621.8971,0.0,39.141
2019-11,NJ,0.0,46.99099,0.0,3.05543,5510.17359,0.0,50.04642
2019-11,NM,0.0,27.80888,0.0,0.05101,2830.53132,0.0,27.85989
2019-11,NV,0.0,24.15402,0.0,0.41645,2976.44317,0.0,24.57048
2019-11,WA,0.0,78.27624,0.0,5.53334,8708.22843,0.0,83.80958
2019-11,WI,0.0,46.52252,0.0,4.68159,5069.31099,0.0,51.20411
2019-11,WV,0.0,49.15079,0.0,0.75111,4963.70114,0.0,49.9019
2019-11,MN,0.0,47.94896,0.0,4.05566,5060.07866,0.0,52.00462
2019-11,LA,0.0,59.68448,0.0,21.70044,7289.19581,0.0,81.38492
2019-11,NC,0.0,96.89521,0.0,6.95432,10460.31878,0.0,103.84952
2019-11,WY,0.0,35.51531,0.0,3.08176,3399.69492,0.0,38.59707
2019-11,MD,0.0,28.39002,0.0,0.59342,2972.22242,0.0,28.98344
2019-11,MS,0.0,36.27148,0.0,3.92826,4615.96489,0.0,40.19973
2019-11,MO,0.0,61.31005,0.0,0.92971,6161.05735,0.0,62.23976
2019-11,OK,0.0,50.04165,0.0,2.07956,5783.82005,0.0,52.12121
2019-11,OH,0.0,76.92947,0.0,3.86995,8741.10699,0.0,80.79942
2019-11,ME,0.0,7.29184,0.0,4.23067,827.35147,0.0,11.5225
2019-11,MT,0.0,24.30407,0.0,0.58098,2367.65361,0.0,24.88505
2019-11,NH,0.0,14.29024,0.0,0.10627,1400.30732,0.0,14.3965
2019-11,RI,0.0,4.85636,0.0,0.12959,617.18936,0.0,4.98596
2019-11,NE,0.0,32.14645,0.0,0.56046,3096.42188,0.0,32.70691
2019-11,PA,0.0,163.06055,0.0,4.35396,18024.80026,0.0,167.41451
2019-11,UT,0.0,31.45604,0.0,0.37362,3262.85624,0.0,31.82966
2019-11,NY,0.0,98.07778,0.0,4.7806,10603.96862,0.0,102.85838
2019-11,ID,0.0,12.33375,0.0,2.1364,1465.66552,0.0,14.47015
2019-11,AL,0.0,101.05944,0.0,13.34223,11240.31035,0.0,114.40166
2019-11,GA,0.0,90.22315,0.0,13.41775,10144.35473,0.0,103.6409
2019-11,DC,0.0,0.19069,0.0,0.08472,13.82137,0.0,0.27541
2019-11,CO,0.0,44.79649,0.0,0.39171,4711.72121,0.0,45.1882
2019-11,AR,0.0,42.14173,0.0,4.18379,4610.31748,0.0,46.32551
2019-11,CA,0.0,117.71076,0.0,12.24032,14350.86437,0.0,129.95108
2019-11,AZ,0.0,71.32793,0.0,0.09791,7541.68358,0.0,71.42584
2019-11,FL,0.0,144.96029,0.0,11.97247,17354.30328,0.0,156.93276
2019-11,DE,0.0,2.16189,0.0,1.34916,315.97046,0.0,3.51105
2019-11,AK,0.0,4.81088,0.0,0.71047,493.59758,0.0,5.52135
2019-12,LA,0.0,60.61291,0.0,21.91266,7434.36726,0.0,82.52557
2019-12,AZ,0.0,82.50928,0.0,0.10247,8991.11778,0.0,82.61176
2019-12,CT,0.0,31.87826,0.0,0.74278,3697.52984,0.0,32.62104
2019-12,TX,0.0,322.94909,0.0,40.66753,37978.39239,0.0,363.61662
2019-12,GA,0.0,93.69616,0.0,14.29696,10510.40445,0.0,107.99313
2019-12,CO,0.0,47.27689,0.0,0.52802,5003.55477,0.0,47.80491
2019-12,MN,0.0,48.91358,0.0,4.55668,5200.82045,0.0,53.47026
2019-12,ME,0.0,8.65242,0.0,4.76663,1007.80972,0.0,13.41905
2019-12,NJ,0.0,54.24746,0.0,3.44321,6192.76764,0.0,57.69067
2019-12,IL,0.0,155.02179,0.0,5.31217,15614.99576,0.0,160.33396
2019-12,NV,0.0,25.07066,0.0,0.41263,3086.6116,0.0,25.4833
2019-12,ND,0.0,40.96704,0.0,1.92356,3964.27353,0.0,42.8906
2019-12,AK,0.0,5.13215,0.0,0.74853,534.65188,0.0,5.88068
2019-12,MS,0.0,39.25505,0.0,4.12381,4928.36219,0.0,43.37886
2019-12,NC,0.0,97.28775,0.0,7.13144,10548.32258,0.0,104.41919
2019-12,MA,0.0,15.32762,0.0,1.93077,1727.38668,0.0,17.25839
2019-12,KY,0.0,56.09261,0.0,1.87118,5759.76564,0.0,57.96379
2019-12,NH,0.0,16.0223,0.0,0.07232,1575.96078,0.0,16.09462
2019-12,IN,0.0,74.767,0.0,7.6792,8056.74647,0.0,82.4462
2019-12,OH,0.0,95.59028,0.0,4.09247,10657.18911,0.0,99.68275
2019-12,MO,0.0,63.69029,0.0,0.96446,6429.0942,0.0,64.65475
2019-12,MI,0.0,97.89174,0.0,8.15169,10206.57795,0.0,106.04343
2019-12,SD,0.0,11.01021,0.0,0.20244,1207.81535,0.0,11.21265
2019-12,TN,0.0,62.48034,0.0,6.03482,6574.33492,0.0,68.51516
2019-12,NE,0.0,36.37049,0.0,0.66217,3453.93705,0.0,37.03266
2019-12,SC,0.0,79.97607,0.0,6.12468,8254.0638,0.0,86.10076
2019-12,FL,0.0,148.5758,0.0,12.58894,17901.0558,0.0,161.16474
2019-12,OR,0.0,45.61629,0.0,2.22337,5491.25263,0.0,47.83966
2019-12,CA,0.0,121.52263,0.0,12.61476,14725.14902,0.0,134.13738
2019-12,WY,0.0,40.14406,0.0,3.22412,3900.45465,0.0,43.36818
2019-12,NM,0.0,28.00476,0.0,0.06087,2954.19525,0.0,28.06563
2019-12,WI,0.0,49.18932,0.0,4.88775,5428.33253,0.0,54.07706
2019-12,HI,0.0,8.63801,0.0,0.21226,827.99208,0.0,8.85028
2019-12,MT,0.0,21.52308,0.0,0.60446,2123.63744,0.0,22.12753
2019-12,DE,0.0,1.43808,0.0,1.35667,212.2604,0.0,2.79475
2019-12,VA,0.0,75.77071,0.0,6.48967,8672.09006,0.0,82.26038
2019-12,ID,0.0,11.6526,0.0,2.53311,1396.28377,0.0,14.18571
2019-12,NY,0.0,106.07426,0.0,4.87304,11529.18176,0.0,110.9473
2019-12,AL,0.0,103.2973,0.0,13.35384,11476.14046,0.0,116.65113
2019-12,KS,0.0,44.52195,0.0,0.38066,4468.57214,0.0,44.90261
2019-12,WA,0.0,82.68307,0.0,5.91737,9217.47468,0.0,88.60044
2019-12,MD,0.0,28.21092,0.0,0.77053,2940.75327,0.0,28.98144
2019-12,WV,0.0,46.91058,0.0,0.74205,4716.86671,0.0,47.65263
2019-12,PA,0.0,181.23131,0.0,4.77428,20105.17864,0.0,186.00559
2019-12,UT,0.0,35.54849,0.0,0.37779,3700.79839,0.0,35.92628
2019-12,RI,0.0,3.40072,0.0,0.14065,441.53353,0.0,3.54137
2019-12,AR,0.0,46.27941,0.0,4.44994,5018.84136,0.0,50.72935
2019-12,DC,0.0,0.19846,0.0,0.08909,17.92118,0.0,0.28754
2019-12,OK,0.0,56.74624,0.0,2.16408,6878.58636,0.0,58.91032
2019-12,VT,0.0,2.19096,0.0,0.02323,224.30653,0.0,2.21418
2019-12,IA,0.0,49.39331,0.0,5.33661,5435.93502,0.0,54.72992
2020-01,DE,0.0,2.31148,0.0,1.42987,338.23518,0.0,3.74135
2020-01,FL,0.0,153.9285,0.0,12.24614,18698.08011,0.0,166.17464
2020-01,GA,0.0,83.46974,0.0,14.17943,9703.5104,0.0,97.64917
2020-01,AZ,0.0,80.00009,0.0,0.08787,8550.69206,0.0,80.08796
2020-01,AR,0.0,39.60936,0.0,4.49158,4446.68063,0.0,44.10094
2020-01,AK,0.0,5.65423,0.0,0.81988,616.44555,0.0,6.47411
2020-01,AL,0.0,106.07406,0.0,13.26525,11566.43107,0.0,119.33931
2020-01,SD,0.0,12.36597,0.0,0.2585,1376.82991,0.0,12.62447
2020-01,WI,0.0,50.55862,0.0,5.11571,5579.47299,0.0,55.67434
2020-01,NM,0.0,30.184,0.0,0.07195,3160.92325,0.0,30.25594
2020-01,IL,0.0,155.34211,0.0,5.70716,15344.73851,0.0,161.04927
2020-01,OH,0.0,102.59066,0.0,4.14712,11424.79166,0.0,106.73778
2020-01,PA,0.0,182.81362,0.0,4.79595,20764.80506,0.0,187.60957
2020-01,IN,0.0,71.44418,0.0,8.07792,7690.35692,0.0,79.5221
2020-01,ID,0.0,12.6224,0.0,2.20346,1511.28923,0.0,14.82586
2020-01,IA,0.0,46.12262,0.0,5.47882,5088.39575,0.0,51.60144
2020-01,MI,0.0,102.52688,0.0,28.32149,10714.32137,0.0,130.84836
2020-01,MO,0.0,69.4309,0.0,1.15893,7035.31688,0.0,70.58983
2020-01,LA,0.0,64.9723,0.0,23.6056,7982.49483,0.0,88.5779
2020-01,VT,0.0,2.01165,0.0,0.02734,202.30016,0.0,2.03899
2020-01,NE,0.0,37.86441,0.0,0.45818,3575.31528,0.0,38.3226
2020-01,NV,0.0,24.93007,0.0,0.43094,3086.08733,0.0,25.36101
2020-01,WV,0.0,41.9914,0.0,0.72585,4179.20434,0.0,42.71725
2020-01,WY,0.0,36.98978,0.0,3.11042,3585.02607,0.0,40.1002
2020-01,WA,0.0,91.29735,0.0,6.08861,10311.72664,0.0,97.38597
2020-01,VA,0.0,82.92227,0.0,6.31423,9629.8083,0.0,89.23649
2020-01,KY,0.0,55.83516,0.0,1.64691,5837.8037,0.0,57.48207
2020-01,TX,0.0,316.96705,0.0,41.60817,37446.86896,0.0,358.57521
2020-01,RI,0.0,3.97176,0.0,0.13962,513.53142,0.0,4.11137
2020-01,SC,0.0,84.52523,0.0,6.29794,8750.28353,0.0,90.82317
2020-01,TN,0.0,66.13,0.0,6.68364,7109.54348,0.0,72.81363
2020-01,UT,0.0,30.20706,0.0,0.39608,3179.55901,0.0,30.60314
2020-01,NJ,0.0,49.34835,0.0,3.36918,5454.99587,0.0,52.71752
2020-01,OK,0.0,58.83883,0.0,2.11278,7150.17375,0.0,60.95161
2020-01,HI,0.0,8.46445,0.0,0.17274,793.11411,0.0,8.63719
2020-01,NY,0.0,102.95471,0.0,5.3971,11239.09601,0.0,108.35181
2020-01,NH,0.0,15.35367,0.0,0.08573,1529.79496,0.0,15.43939
2020-01,MD,0.0,26.66646,0.0,0.89073,2826.24945,0.0,27.55719
2020-01,ND,0.0,40.8201,0.0,1.76302,3962.51248,0.0,42.58313
2020-01,MS,0.0,47.02943,0.0,4.00671,5880.14093,0.0,51.03613
2020-01,ME,0.0,7.90518,0.0,5.01617,922.36842,0.0,12.92134
2020-01,KS,0.0,43.67071,0.0,0.33536,4364.73738,0.0,44.00606
2020-01,CO,0.0,45.72373,0.0,0.43051,4859.40707,0.0,46.15423
2020-01,CA,0.0,116.92729,0.0,11.89175,13894.37837,0.0,128.81904
2020-01,MA,0.0,15.17569,0.0,2.06582,1756.14624,0.0,17.2415
2020-01,OR,0.0,50.52696,0.0,2.39713,6044.87678,0.0,52.92409
2020-01,NC,0.0,99.4677,0.0,6.98857,10917.05004,0.0,106.45627
2020-01,MT,0.0,21.20277,0.0,0.59703,2162.16775,0.0,21.79981
2020-01,MN,0.0,49.18205,0.0,4.69708,5313.65749,0.0,53.87913
2020-01,DC,0.0,0.19632,0.0,0.08765,17.83201,0.0,0.28397
2020-01,CT,0.0,33.24559,0.0,0.71812,3760.63708,0.0,33.9637
2020-02,MD,0.0,24.1612,0.0,0.90414,2724.57903,0.0,25.06534
2020-02,VA,0.0,75.46982,0.0,5.85793,8689.30008,0.0,81.32775
2020-02,UT,0.0,26.26154,0.0,0.3248,2772.91118,0.0,26.58634
2020-02,VT,0.0,1.86098,0.0,0.02521,184.34309,0.0,1.8862
2020-02,WY,0.0,34.43035,0.0,2.96418,3275.25801,0.0,37.39453
2020-02,WV,0.0,49.50828,0.0,0.62766,4926.29149,0.0,50.13594
2020-02,WA,0.0,90.9706,0.0,5.31115,10281.08895,0.0,96.28174
2020-02,WI,0.0,47.81569,0.0,4.7875,5304.73559,0.0,52.60319
2020-02,DE,0.0,2.05456,0.0,1.52938,303.66924,0.0,3.58394
2020-02,DC,0.0,0.20211,0.0,0.08622,18.29395,0.0,0.28833
2020-02,AZ,0.0,69.0999,0.0,0.09795,7538.30345,0.0,69.19785
2020-02,AR,0.0,37.86035,0.0,4.24474,4201.03727,0.0,42.10509
2020-02,CT,0.0,30.9216,0.0,0.69139,3516.23274,0.0,31.61299
2020-02,CO,0.0,42.95188,0.0,0.38487,4568.92975,0.0,43.33675
2020-02,AL,0.0,93.46699,0.0,12.64037,10712.52021,0.0,106.10736
2020-02,NY,0.0,94.31668,0.0,4.76029,10337.84979,0.0,99.07697
2020-02,ME,0.0,7.0094,0.0,4.67307,829.57865,0.0,11.68247
2020-02,TN,0.0,63.73604,0.0,6.48185,6917.31084,0.0,70.21789
2020-02,AK,0.0,5.05872,0.0,0.76986,550.45402,0.0,5.82859
2020-02,RI,0.0,4.37857,0.0,0.13171,574.5674,0.0,4.51028
2020-02,MS,0.0,44.71824,0.0,3.47968,5704.12071,0.0,48.19792
2020-02,KY,0.0,50.76941,0.0,1.54709,5178.66841,0.0,52.31649
2020-02,MN,0.0,44.44634,0.0,4.56187,4789.39992,0.0,49.00821
2020-02,NH,0.0,13.57354,0.0,0.11121,1345.49836,0.0,13.68476
2020-02,SC,0.0,77.42382,0.0,5.94241,8020.83596,0.0,83.36623
2020-02,PA,0.0,159.66413,0.0,4.4603,18262.53862,0.0,164.12443
2020-02,ND,0.0,39.12166,0.0,1.36801,3856.99529,0.0,40.48967
2020-02,LA,0.0,62.85639,0.0,21.82877,7780.57234,0.0,84.68516
2020-02,IN,0.0,65.47828,0.0,7.82148,7098.50305,0.0,73.29976
2020-02,ID,0.0,12.86884,0.0,2.06539,1534.96039,0.0,14.93424
2020-02,FL,0.0,144.49806,0.0,9.8675,17748.86328,0.0,154.36556
2020-02,GA,0.0,77.3236,0.0,13.49611,9105.8756,0.0,90.81971
2020-02,OH,0.0,91.81026,0.0,3.6187,10328.48441,0.0,95.42896
2020-02,MT,0.0,20.10273,0.0,0.54986,2058.19861,0.0,20.65258
2020-02,NJ,0.0,43.46941,0.0,3.07256,4837.39763,0.0,46.54197
2020-02,NE,0.0,32.6771,0.0,0.86226,3252.75114,0.0,33.53936
2020-02,NM,0.0,25.51521,0.0,0.06688,2658.37422,0.0,25.58209
2020-02,CA,0.0,111.00703,0.0,11.98894,13110.26772,0.0,122.99597
2020-02,HI,0.0,7.45842,0.0,0.18742,702.6205,0.0,7.64584
2020-02,SD,0.0,12.03738,0.0,0.25721,1343.41562,0.0,12.29459
2020-02,OK,0.0,55.38236,0.0,2.01601,6692.14497,0.0,57.39837
2020-02,KS,0.0,40.8288,0.0,0.40639,4140.5837,0.0,41.23518
2020-02,MO,0.0,64.36927,0.0,1.07561,6446.98537,0.0,65.44488
2020-02,NV,0.0,23.55452,0.0,0.39691,2903.12894,0.0,23.95143
2020-02,NC,0.0,92.67564,0.0,6.86567,10266.62505,0.0,99.54132
2020-02,MA,0.0,13.16118,0.0,1.91487,1503.71737,0.0,15.07605
2020-02,IL,0.0,143.01693,0.0,5.21509,14158.84218,0.0,148.23202
2020-02,OR,0.0,51.91432,0.0,2.05645,6155.06698,0.0,53.97077
2020-02,TX,0.0,302.43666,0.0,38.35213,35740.77277,0.0,340.78879
2020-02,IA,0.0,48.37012,0.0,5.36294,5430.27088,0.0,53.73305
2020-02,MI,0.0,87.34452,0.0,25.24483,9166.37894,0.0,112.58936
2020-03,MA,0.0,8.74764,0.0,1.58817,885.12871,0.0,10.33581
2020-03,MN,0.0,43.58236,0.0,4.72965,4669.81023,0.0,48.31201
2020-03,MI,0.0,84.93097,0.0,24.30548,8854.68065,0.0,109.23644
2020-03,MS,0.0,32.86717,0.0,3.64462,4215.0109,0.0,36.5118
2020-03,ND,0.0,35.44787,0.0,1.11796,3494.96539,0.0,36.56583
2020-03,NC,0.0,83.83192,0.0,6.46396,9344.80704,0.0,90.29587
2020-03,MO,0.0,52.87841,0.0,1.00943,5355.81274,0.0,53.88784
2020-03,MT,0.0,20.63176,0.0,0.42879,2053.60015,0.0,21.06055
2020-03,PA,0.0,159.83397,0.0,4.57377,18338.18696,0.0,164.40774
2020-03,TX,0.0,298.61961,0.0,39.53059,35127.85535,0.0,338.15019
2020-03,TN,0.0,62.32578,0.0,6.36238,6599.90245,0.0,68.68815
2020-03,SD,0.0,11.77057,0.0,0.24975,1317.50604,0.0,12.02031
2020-03,WA,0.0,81.83612,0.0,5.91536,9334.18167,0.0,87.75148
2020-03,UT,0.0,24.07649,0.0,0.31512,2510.93517,0.0,24.39161
2020-03,VA,0.0,78.81344,0.0,6.04632,9022.89881,0.0,84.85976
2020-03,VT,0.0,2.30995,0.0,0.02027,243.93502,0.0,2.33022
2020-03,SC,0.0,81.15851,0.0,5.2886,8378.91731,0.0,86.4471
2020-03,OR,0.0,49.24142,0.0,2.40765,5942.5272,0.0,51.64907
2020-03,WV,0.0,38.59829,0.0,0.59744,3916.82915,0.0,39.19572
2020-03,WI,0.0,44.59361,0.0,4.79272,5025.2664,0.0,49.38633
2020-03,WY,0.0,35.98685,0.0,2.83921,3458.32348,0.0,38.82606
2020-03,NM,0.0,24.63985,0.0,0.06039,2584.40072,0.0,24.70024
2020-03,NH,0.0,14.0835,0.0,0.10179,1400.75027,0.0,14.18529
2020-03,NJ,0.0,39.25939,0.0,3.03412,4434.15301,0.0,42.29351
2020-03,OH,0.0,79.3878,0.0,3.72954,8918.1166,0.0,83.11734
2020-03,NY,0.0,92.558,0.0,4.5815,10166.66716,0.0,97.1395
2020-03,RI,0.0,4.83889,0.0,0.13791,630.55681,0.0,4.97679
2020-03,OK,0.0,52.2309,0.0,2.09316,6280.98975,0.0,54.32405
2020-03,NE,0.0,30.26536,0.0,0.53548,3015.52277,0.0,30.80084
2020-03,NV,0.0,25.3832,0.0,0.30108,3138.00816,0.0,25.68427
2020-03,AK,0.0,4.9195,0.0,0.75417,524.10302,0.0,5.67367
2020-03,AZ,0.0,67.14106,0.0,0.12166,7135.42907,0.0,67.26272
2020-03,AL,0.0,93.23701,0.0,12.19954,10633.47345,0.0,105.43655
2020-03,AR,0.0,39.77503,0.0,3.68384,4403.27159,0.0,43.45887
2020-03,CA,0.0,122.99831,0.0,12.61271,14502.0579,0.0,135.61102
2020-03,ME,0.0,8.31092,0.0,4.74948,970.37913,0.0,13.0604
2020-03,HI,0.0,7.88113,0.0,0.1929,741.27704,0.0,8.07403
2020-03,CO,0.0,42.16058,0.0,0.36944,4373.9998,0.0,42.53002
2020-03,FL,0.0,159.27905,0.0,11.85441,19627.32213,0.0,171.13346
2020-03,GA,0.0,69.91651,0.0,13.0074,8064.36889,0.0,82.92391
2020-03,ID,0.0,12.45067,0.0,2.07128,1486.6392,0.0,14.52195
2020-03,IA,0.0,39.30337,0.0,4.85255,4353.42178,0.0,44.15593
2020-03,LA,0.0,70.04626,0.0,21.96881,8480.36074,0.0,92.01507
2020-03,MD,0.0,26.03865,0.0,0.79289,2861.82109,0.0,26.83154
2020-03,KS,0.0,39.5716,0.0,0.41745,4035.07005,0.0,39.98905
2020-03,DC,0.0,0.16728,0.0,0.07012,15.48978,0.0,0.23739
2020-03,DE,0.0,1.89759,0.0,1.54728,279.87447,0.0,3.44487
2020-03,IN,0.0,65.96209,0.0,8.00108,6964.92598,0.0,73.96318
2020-03,CT,0.0,31.19174,0.0,0.6828,3463.74997,0.0,31.87454
2020-03,IL,0.0,140.13426,0.0,5.17548,13919.49313,0.0,145.30974
2020-03,KY,0.0,41.31671,0.0,1.36884,4089.949,0.0,42.68555
2020-04,ID,0.0,11.9194,0.0,1.89943,1403.92985,0.0,13.81883
2020-04,WY,0.0,31.42576,0.0,2.60842,2963.18049,0.0,34.03418
2020-04,VT,0.0,2.22483,0.0,0.01344,241.85718,0.0,2.23827
2020-04,WA,0.0,70.76498,0.0,5.34049,8127.8856,0.0,76.10547
2020-04,WV,0.0,34.43404,0.0,0.27675,3436.56787,0.0,34.7108
2020-04,VA,0.0,69.44949,0.0,5.70714,7956.9851,0.0,75.15663
2020-04,WI,0.0,38.44995,0.0,4.09524,4301.6633,0.0,42.54519
2020-04,AR,0.0,29.1682,0.0,3.60142,3235.42765,0.0,32.76962
2020-04,AZ,0.0,63.92891,0.0,0.11128,7085.86509,0.0,64.04019
2020-04,DC,0.0,0.12753,0.0,0.05663,12.03022,0.0,0.18416
2020-04,CT,0.0,25.34194,0.0,0.62775,2932.4753,0.0,25.9697
2020-04,CA,0.0,120.65437,0.0,11.23161,13975.89343,0.0,131.88597
2020-04,CO,0.0,38.66878,0.0,0.34198,4002.71172,0.0,39.01076
2020-04,MD,0.0,27.20209,0.0,0.71172,2929.14562,0.0,27.91381
2020-04,NH,0.0,5.31892,0.0,0.07651,588.9869,0.0,5.39543
2020-04,AK,0.0,4.2436,0.0,0.61006,459.81348,0.0,4.85366
2020-04,NJ,0.0,38.43026,0.0,2.57414,4279.9775,0.0,41.0044
2020-04,DE,0.0,2.90557,0.0,1.34667,410.95299,0.0,4.25224
2020-04,UT,0.0,20.41042,0.0,0.31728,2080.1402,0.0,20.72769
2020-04,NY,0.0,84.29851,0.0,4.13416,9012.81156,0.0,88.43267
2020-04,IA,0.0,40.00995,0.0,3.64579,4474.31892,0.0,43.65574
2020-04,PA,0.0,127.5111,0.0,3.82456,14542.66313,0.0,131.33565
2020-04,SD,0.0,12.21385,0.0,0.32357,1365.92468,0.0,12.53742
2020-04,MN,0.0,36.96665,0.0,3.53204,3981.20308,0.0,40.49869
2020-04,AL,0.0,83.22312,0.0,11.87211,9207.19764,0.0,95.09522
2020-04,ND,0.0,32.54223,0.0,1.16943,3229.72838,0.0,33.71166
2020-04,IN,0.0,58.07579,0.0,6.81142,6311.22477,0.0,64.88721
2020-04,NM,0.0,23.25656,0.0,0.05583,2511.03762,0.0,23.31239
2020-04,TX,0.0,289.98314,0.0,35.66355,33608.44669,0.0,325.64669
2020-04,HI,0.0,7.07254,0.0,0.16335,678.7338,0.0,7.23589
2020-04,SC,0.0,67.78013,0.0,5.9515,7109.33233,0.0,73.73163
2020-04,OK,0.0,50.85502,0.0,2.07901,6008.98755,0.0,52.93403
2020-04,NV,0.0,23.97384,0.0,0.3969,2930.83318,0.0,24.37073
2020-04,NE,0.0,26.95826,0.0,0.42542,2694.0974,0.0,27.38367
2020-04,GA,0.0,71.49013,0.0,12.36885,8127.61734,0.0,83.85899
2020-04,MT,0.0,21.12698,0.0,0.31756,2163.909,0.0,21.44454
2020-04,MI,0.0,60.63348,0.0,22.03133,6547.29834,0.0,82.66481
