date,state,index_ipi
2002-10,FL,90.6289
2002-10,GA,90.6289
2002-10,HI,90.6289
2002-10,IA,90.6289
2002-10,ID,90.6289
2002-10,IL,90.6289
2002-10,IN,90.6289
2002-10,KS,90.6289
2002-10,KY,90.6289
2002-10,LA,90.6289
2002-10,MA,90.6289
2002-10,MD,90.6289
2002-10,ME,90.6289
2002-10,MI,90.6289
2002-10,MN,90.6289
2002-10,MO,90.6289
2002-10,MS,90.6289
2002-10,MT,90.6289
2002-10,NC,90.6289
2002-10,ND,90.6289
2002-10,NE,90.6289
2002-10,NH,90.6289
2002-10,NJ,90.6289
2002-10,NM,90.6289
2002-10,NV,90.6289
2002-10,NY,90.6289
2002-10,OH,90.6289
2002-10,OK,90.6289
2002-10,OR,90.6289
2002-10,PA,90.6289
2002-10,RI,90.6289
2002-10,SC,90.6289
2002-10,SD,90.6289
2002-10,TN,90.6289
2002-10,TX,90.6289
2002-10,UT,90.6289
2002-10,VA,90.6289
2002-10,VT,90.6289
2002-10,WA,90.6289
2002-10,WI,90.6289
2002-10,WV,90.6289
2002-10,WY,90.6289
2002-11,AK,91.1366
2002-11,AL,91.1366
2002-11,AR,91.1366
2002-11,AZ,91.1366
2002-11,CA,91.1366
2002-11,CO,91.1366
2002-11,CT,91.1366
2002-11,DC,91.1366
2002-11,DE,91.1366
2002-11,FL,91.1366
2002-11,GA,91.1366
2002-11,HI,91.1366
2002-11,IA,91.1366
2002-11,ID,91.1366
2002-11,IL,91.1366
2002-11,IN,91.1366
2002-11,KS,91.1366
2002-11,KY,91.1366
2002-11,LA,91.1366
2002-11,MA,91.1366
2002-11,MD,91.1366
2002-11,ME,91.1366
2002-11,MI,91.1366
2002-11,MN,91.1366
2002-11,MO,91.1366
2002-11,MS,91.1366
2002-11,MT,91.1366
2002-11,NC,91.1366
2002-11,ND,91.1366
2002-11,NE,91.1366
2002-11,NH,91.1366
2002-11,NJ,91.1366
2002-11,NM,91.1366
2002-11,NV,91.1366
2002-11,NY,91.1366
2002-11,OH,91.1366
2002-11,OK,91.1366
2002-11,OR,91.1366
2002-11,PA,91.1366
2002-11,RI,91.1366
2002-11,SC,91.1366
2002-11,SD,91.1366
2002-11,TN,91.1366
2002-11,TX,91.1366
2002-11,UT,91.1366
2002-11,VA,91.1366
2002-11,VT,91.1366
2002-11,WA,91.1366
2002-11,WI,91.1366
2002-11,WV,91.1366
2002-11,WY,91.1366
2002-12,AK,90.6374
2002-12,AL,90.6374
2002-12,AR,90.6374
2002-12,AZ,90.6374
2002-12,CA,90.6374
2002-12,CO,90.6374
2002-12,CT,90.6374
2002-12,DC,90.6374
2002-12,DE,90.6374
2002-12,FL,90.6374
2002-12,GA,90.6374
2002-12,HI,90.6374
2002-12,IA,90.6374
2002-12,ID,90.6374
2002-12,IL,90.6374
2002-12,IN,90.6374
2002-12,KS,90.6374
2002-12,KY,90.6374
2002-12,LA,90.6374
2002-12,MA,90.6374
2002-12,MD,90.6374
2002-12,ME,90.6374
2002-12,MI,90.6374
2002-12,MN,90.6374
2002-12,MO,90.6374
2002-12,MS,90.6374
2002-12,MT,90.6374
2002-12,NC,90.6374
2002-12,ND,90.6374
2002-12,NE,90.6374
2002-12,NH,90.6374
2002-12,NJ,90.6374
2002-12,NM,90.6374
2002-12,NV,90.6374
2002-12,NY,90.6374
2002-12,OH,90.6374
2002-12,OK,90.6374
2002-12,OR,90.6374
2002-12,PA,90.6374
2002-12,RI,90.6374
2002-12,SC,90.6374
2002-12,SD,90.6374
2002-12,TN,90.6374
2002-12,TX,90.6374
2002-12,UT,90.6374
2002-12,VA,90.6374
2002-12,VT,90.6374
2002-12,WA,90.6374
2002-12,WI,90.6374
2002-12,WV,90.6374
2002-12,WY,90.6374
2003-01,AK,91.3852
2003-01,AL,91.3852
2003-01,AR,91.3852
2003-01,AZ,91.3852
2003-01,CA,91.3852
2003-01,CO,91.3852
2003-01,CT,91.3852
2003-01,DC,91.3852
2003-01,DE,91.3852
2003-01,FL,91.3852
2003-01,GA,91.3852
2003-01,HI,91.3852
2003-01,IA,91.3852
2003-01,ID,91.3852
2003-01,IL,91.3852
2003-01,IN,91.3852
2003-01,KS,91.3852
2003-01,KY,91.3852
2003-01,LA,91.3852
2003-01,MA,91.3852
2003-01,MD,91.3852
2003-01,ME,91.3852
2003-01,MI,91.3852
2003-01,MN,91.3852
2003-01,MO,91.3852
2003-01,MS,91.3852
2003-01,MT,91.3852
2003-01,NC,91.3852
2003-01,ND,91.3852
2003-01,NE,91.3852
2003-01,NH,91.3852
2003-01,NJ,91.3852
2003-01,NM,91.3852
2003-01,NV,91.3852
2003-01,NY,91.3852
2003-01,OH,91.3852
2003-01,OK,91.3852
2003-01,OR,91.3852
2003-01,PA,91.3852
2003-01,RI,91.3852
2003-01,SC,91.3852
2003-01,SD,91.3852
2003-01,TN,91.3852
2003-01,TX,91.3852
2003-01,UT,91.3852
2003-01,VA,91.3852
2003-01,VT,91.3852
2003-01,WA,91.3852
2003-01,WI,91.3852
2003-01,WV,91.3852
2003-01,WY,91.3852
2003-02,AK,91.494
2003-02,AL,91.494
2003-02,AR,91.494
2003-02,AZ,91.494
2003-02,CA,91.494
2003-02,CO,91.494
2003-02,CT,91.494
2003-02,DC,91.494
2003-02,DE,91.494
2003-02,FL,91.494
2003-02,GA,91.494
2003-02,HI,91.494
2003-02,IA,91.494
2003-02,ID,91.494
2003-02,IL,91.494
2003-02,IN,91.494
2003-02,KS,91.494
2003-02,KY,91.494
2003-02,LA,91.494
2003-02,MA,91.494
2003-02,MD,91.494
2003-02,ME,91.494
2003-02,MI,91.494
2003-02,MN,91.494
2003-02,MO,91.494
2003-02,MS,91.494
2003-02,MT,91.494
2003-02,NC,91.494
2003-02,ND,91.494
2003-02,NE,91.494
2003-02,NH,91.494
2003-02,NJ,91.494
2003-02,NM,91.494
2003-02,NV,91.494
2003-02,NY,91.494
2003-02,OH,91.494
2003-02,OK,91.494
2003-02,OR,91.494
2003-02,PA,91.494
2003-02,RI,91.494
2003-02,SC,91.494
2003-02,SD,91.494
2003-02,TN,91.494
2003-02,TX,91.494
2003-02,UT,91.494
2003-02,VA,91.494
2003-02,VT,91.494
2003-02,WA,91.494
2003-02,WI,91.494
2003-02,WV,91.494
2003-02,WY,91.494
2003-03,AK,91.221
2003-03,AL,91.221
2003-03,AR,91.221
2003-03,AZ,91.221
2003-03,CA,91.221
2003-03,CO,91.221
2003-03,CT,91.221
2003-03,DC,91.221
2003-03,DE,91.221
2003-03,FL,91.221
2003-03,GA,91.221
2003-03,HI,91.221
2003-03,IA,91.221
2003-03,ID,91.221
2003-03,IL,91.221
2003-03,IN,91.221
2003-03,KS,91.221
2003-03,KY,91.221
2003-03,LA,91.221
2003-03,MA,91.221
2003-03,MD,91.221
2003-03,ME,91.221
2003-03,MI,91.221
2003-03,MN,91.221
2003-03,MO,91.221
2003-03,MS,91.221
2003-03,MT,91.221
2003-03,NC,91.221
2003-03,ND,91.221
2003-03,NE,91.221
2003-03,NH,91.221
2003-03,NJ,91.221
2003-03,NM,91.221
2003-03,NV,91.221
2003-03,NY,91.221
2003-03,OH,91.221
2003-03,OK,91.221
2003-03,OR,91.221
2003-03,PA,91.221
2003-03,RI,91.221
2003-03,SC,91.221
2003-03,SD,91.221
2003-03,TN,91.221
2003-03,TX,91.221
2003-03,UT,91.221
2003-03,VA,91.221
2003-03,VT,91.221
2003-03,WA,91.221
2003-03,WI,91.221
2003-03,WV,91.221
2003-03,WY,91.221
2003-04,AK,90.6448
2003-04,AL,90.6448
2003-04,AR,90.6448
2003-04,AZ,90.6448
2003-04,CA,90.6448
2003-04,CO,90.6448
2003-04,CT,90.6448
2003-04,DC,90.6448
2003-04,DE,90.6448
2003-04,FL,90.6448
2003-04,GA,90.6448
2003-04,HI,90.6448
2003-04,IA,90.6448
2003-04,ID,90.6448
2003-04,IL,90.6448
2003-04,IN,90.6448
2003-04,KS,90.6448
2003-04,KY,90.6448
2003-04,LA,90.6448
2003-04,MA,90.6448
2003-04,MD,90.6448
2003-04,ME,90.6448
2003-04,MI,90.6448
2003-04,MN,90.6448
2003-04,MO,90.6448
2003-04,MS,90.6448
2003-04,MT,90.6448
2003-04,NC,90.6448
2003-04,ND,90.6448
2003-04,NE,90.6448
2003-04,NH,90.6448
2003-04,NJ,90.6448
2003-04,NM,90.6448
2003-04,NV,90.6448
2003-04,NY,90.6448
2003-04,OH,90.6448
2003-04,OK,90.6448
2003-04,OR,90.6448
2003-04,PA,90.6448
2003-04,RI,90.6448
2003-04,SC,90.6448
2003-04,SD,90.6448
2003-04,TN,90.6448
2003-04,TX,90.6448
2003-04,UT,90.6448
2003-04,VA,90.6448
2003-04,VT,90.6448
2003-04,WA,90.6448
2003-04,WI,90.6448
2003-04,WV,90.6448
2003-04,WY,90.6448
2003-05,AK,90.6163
2003-05,AL,90.6163
2003-05,AR,90.6163
2003-05,AZ,90.6163
2003-05,CA,90.6163
2003-05,CO,90.6163
2003-05,CT,90.6163
2003-05,DC,90.6163
2003-05,DE,90.6163
2003-05,FL,90.6163
2003-05,GA,90.6163
2003-05,HI,90.6163
2003-05,IA,90.6163
2003-05,ID,90.6163
2003-05,IL,90.6163
2003-05,IN,90.6163
2003-05,KS,90.6163
2003-05,KY,90.6163
2003-05,LA,90.6163
2003-05,MA,90.6163
2003-05,MD,90.6163
2003-05,ME,90.6163
2003-05,MI,90.6163
2003-05,MN,90.6163
2003-05,MO,90.6163
2003-05,MS,90.6163
2003-05,MT,90.6163
2003-05,NC,90.6163
2003-05,ND,90.6163
2003-05,NE,90.6163
2003-05,NH,90.6163
2003-05,NJ,90.6163
2003-05,NM,90.6163
2003-05,NV,90.6163
2003-05,NY,90.6163
2003-05,OH,90.6163
2003-05,OK,90.6163
2003-05,OR,90.6163
2003-05,PA,90.6163
2003-05,RI,90.6163
2003-05,SC,90.6163
2003-05,SD,90.6163
2003-05,TN,90.6163
2003-05,TX,90.6163
2003-05,UT,90.6163
2003-05,VA,90.6163
2003-05,VT,90.6163
2003-05,WA,90.6163
2003-05,WI,90.6163
2003-05,WV,90.6163
2003-05,WY,90.6163
2003-06,AK,90.7372
2003-06,AL,90.7372
2003-06,AR,90.7372
2003-06,AZ,90.7372
2003-06,CA,90.7372
2003-06,CO,90.7372
2003-06,CT,90.7372
2003-06,DC,90.7372
2003-06,DE,90.7372
2003-06,FL,90.7372
2003-06,GA,90.7372
2003-06,HI,90.7372
2003-06,IA,90.7372
2003-06,ID,90.7372
2003-06,IL,90.7372
2003-06,IN,90.7372
2003-06,KS,90.7372
2003-06,KY,90.7372
2003-06,LA,90.7372
2003-06,MA,90.7372
2003-06,MD,90.7372
2003-06,ME,90.7372
2003-06,MI,90.7372
2003-06,MN,90.7372
2003-06,MO,90.7372
2003-06,MS,90.7372
2003-06,MT,90.7372
2003-06,NC,90.7372
2003-06,ND,90.7372
2003-06,NE,90.7372
2003-06,NH,90.7372
2003-06,NJ,90.7372
2003-06,NM,90.7372
2003-06,NV,90.7372
2003-06,NY,90.7372
2003-06,OH,90.7372
2003-06,OK,90.7372
2003-06,OR,90.7372
2003-06,PA,90.7372
2003-06,RI,90.7372
2003-06,SC,90.7372
2003-06,SD,90.7372
2003-06,TN,90.7372
2003-06,TX,90.7372
2003-06,UT,90.7372
2003-06,VA,90.7372
2003-06,VT,90.7372
2003-06,WA,90.7372
2003-06,WI,90.7372
2003-06,WV,90.7372
2003-06,WY,90.7372
2003-07,AK,91.2028
2003-07,AL,91.2028
2003-07,AR,91.2028
2003-07,AZ,91.2028
2003-07,CA,91.2028
2003-07,CO,91.2028
2003-07,CT,91.2028
2003-07,DC,91.2028
2003-07,DE,91.2028
2003-07,FL,91.2028
2003-07,GA,91.2028
2003-07,HI,91.2028
2003-07,IA,91.2028
2003-07,ID,91.2028
2003-07,IL,91.2028
2003-07,IN,91.2028
2003-07,KS,91.2028
2003-07,KY,91.2028
2003-07,LA,91.2028
2003-07,MA,91.2028
2003-07,MD,91.2028
2003-07,ME,91.2028
2003-07,MI,91.2028
2003-07,MN,91.2028
2003-07,MO,91.2028
2003-07,MS,91.2028
2003-07,MT,91.2028
2003-07,NC,91.2028
2003-07,ND,91.2028
2003-07,NE,91.2028
2003-07,NH,91.2028
2003-07,NJ,91.2028
2003-07,NM,91.2028
2003-07,NV,91.2028
2003-07,NY,91.2028
2003-07,OH,91.2028
2003-07,OK,91.2028
2003-07,OR,91.2028
2003-07,PA,91.2028
2003-07,RI,91.2028
2003-07,SC,91.2028
2003-07,SD,91.2028
2003-07,TN,91.2028
2003-07,TX,91.2028
2003-07,UT,91.2028
2003-07,VA,91.2028
2003-07,VT,91.2028
2003-07,WA,91.2028
2003-07,WI,91.2028
2003-07,WV,91.2028
2003-07,WY,91.2028
2003-08,AK,91.0119
2003-08,AL,91.0119
2003-08,AR,91.0119
2003-08,AZ,91.0119
2003-08,CA,91.0119
2003-08,CO,91.0119
2003-08,CT,91.0119
2003-08,DC,91.0119
2003-08,DE,91.0119
2003-08,FL,91.0119
2003-08,GA,91.0119
2003-08,HI,91.0119
2003-08,IA,91.0119
2003-08,ID,91.0119
2003-08,IL,91.0119
2003-08,IN,91.0119
2003-08,KS,91.0119
2003-08,KY,91.0119
2003-08,LA,91.0119
2003-08,MA,91.0119
2003-08,MD,91.0119
2003-08,ME,91.0119
2003-08,MI,91.0119
2003-08,MN,91.0119
2003-08,MO,91.0119
2003-08,MS,91.0119
2003-08,MT,91.0119
2003-08,NC,91.0119
2003-08,ND,91.0119
2003-08,NE,91.0119
2003-08,NH,91.0119
2003-08,NJ,91.0119
2003-08,NM,91.0119
2003-08,NV,91.0119
2003-08,NY,91.0119
2003-08,OH,91.0119
2003-08,OK,91.0119
2003-08,OR,91.0119
2003-08,PA,91.0119
2003-08,RI,91.0119
2003-08,SC,91.0119
2003-08,SD,91.0119
2003-08,TN,91.0119
2003-08,TX,91.0119
2003-08,UT,91.0119
2003-08,VA,91.0119
2003-08,VT,91.0119
2003-08,WA,91.0119
2003-08,WI,91.0119
2003-08,WV,91.0119
2003-08,WY,91.0119
2003-09,AK,91.6355
2003-09,AL,91.6355
2003-09,AR,91.6355
2003-09,AZ,91.6355
2003-09,CA,91.6355
2003-09,CO,91.6355
2003-09,CT,91.6355
2003-09,DC,91.6355
2003-09,DE,91.6355
2003-09,FL,91.6355
2003-09,GA,91.6355
2003-09,HI,91.6355
2003-09,IA,91.6355
2003-09,ID,91.6355
2003-09,IL,91.6355
2003-09,IN,91.6355
2003-09,KS,91.6355
2003-09,KY,91.6355
2003-09,LA,91.6355
2003-09,MA,91.6355
2003-09,MD,91.6355
2003-09,ME,91.6355
2003-09,MI,91.6355
2003-09,MN,91.6355
2003-09,MO,91.6355
2003-09,MS,91.6355
2003-09,MT,91.6355
2003-09,NC,91.6355
2003-09,ND,91.6355
2003-09,NE,91.6355
2003-09,NH,91.6355
2003-09,NJ,91.6355
2003-09,NM,91.6355
2003-09,NV,91.6355
2003-09,NY,91.6355
2003-09,OH,91.6355
2003-09,OK,91.6355
2003-09,OR,91.6355
2003-09,PA,91.6355
2003-09,RI,91.6355
2003-09,SC,91.6355
2003-09,SD,91.6355
2003-09,TN,91.6355
2003-09,TX,91.6355
2003-09,UT,91.6355
2003-09,VA,91.6355
2003-09,VT,91.6355
2003-09,WA,91.6355
2003-09,WI,91.6355
2003-09,WV,91.6355
2003-09,WY,91.6355
2003-10,AK,91.7372
2003-10,AL,91.7372
2003-10,AR,91.7372
2003-10,AZ,91.7372
2003-10,CA,91.7372
2003-10,CO,91.7372
2003-10,CT,91.7372
2003-10,DC,91.7372
2003-10,DE,91.7372
2003-10,FL,91.7372
2003-10,GA,91.7372
2003-10,HI,91.7372
2003-10,IA,91.7372
2003-10,ID,91.7372
2003-10,IL,91.7372
2003-10,IN,91.7372
2003-10,KS,91.7372
2003-10,KY,91.7372
2003-10,LA,91.7372
2003-10,MA,91.7372
2003-10,MD,91.7372
2003-10,ME,91.7372
2003-10,MI,91.7372
2003-10,MN,91.7372
2003-10,MO,91.7372
2003-10,MS,91.7372
2003-10,MT,91.7372
2003-10,NC,91.7372
2003-10,ND,91.7372
2003-10,NE,91.7372
2003-10,NH,91.7372
2003-10,NJ,91.7372
2003-10,NM,91.7372
2003-10,NV,91.7372
2003-10,NY,91.7372
2003-10,OH,91.7372
2003-10,OK,91.7372
2003-10,OR,91.7372
2003-10,PA,91.7372
2003-10,RI,91.7372
2003-10,SC,91.7372
2003-10,SD,91.7372
2003-10,TN,91.7372
2003-10,TX,91.7372
2003-10,UT,91.7372
2003-10,VA,91.7372
2003-10,VT,91.7372
2003-10,WA,91.7372
2003-10,WI,91.7372
2003-10,WV,91.7372
2003-10,WY,91.7372
2003-11,AK,92.3505
2003-11,AL,92.3505
2003-11,AR,92.3505
2003-11,AZ,92.3505
2003-11,CA,92.3505
2003-11,CO,92.3505
2003-11,CT,92.3505
2003-11,DC,92.3505
2003-11,DE,92.3505
2003-11,FL,92.3505
2003-11,GA,92.3505
2003-11,HI,92.3505
2003-11,IA,92.3505
2003-11,ID,92.3505
2003-11,IL,92.3505
2003-11,IN,92.3505
2003-11,KS,92.3505
2003-11,KY,92.3505
2003-11,LA,92.3505
2003-11,MA,92.3505
2003-11,MD,92.3505
2003-11,ME,92.3505
2003-11,MI,92.3505
2003-11,MN,92.3505
2003-11,MO,92.3505
2003-11,MS,92.3505
2003-11,MT,92.3505
2003-11,NC,92.3505
2003-11,ND,92.3505
2003-11,NE,92.3505
2003-11,NH,92.3505
2003-11,NJ,92.3505
2003-11,NM,92.3505
2003-11,NV,92.3505
2003-11,NY,92.3505
2003-11,OH,92.3505
2003-11,OK,92.3505
2003-11,OR,92.3505
2003-11,PA,92.3505
2003-11,RI,92.3505
2003-11,SC,92.3505
2003-11,SD,92.3505
2003-11,TN,92.3505
2003-11,TX,92.3505
2003-11,UT,92.3505
2003-11,VA,92.3505
2003-11,VT,92.3505
2003-11,WA,92.3505
2003-11,WI,92.3505
2003-11,WV,92.3505
2003-11,WY,92.3505
2003-12,AK,92.4019
2003-12,AL,92.4019
2003-12,AR,92.4019
2003-12,AZ,92.4019
2003-12,CA,92.4019
2003-12,CO,92.4019
2003-12,CT,92.4019
2003-12,DC,92.4019
2003-12,DE,92.4019
2003-12,FL,92.4019
2003-12,GA,92.4019
2003-12,HI,92.4019
2003-12,IA,92.4019
2003-12,ID,92.4019
2003-12,IL,92.4019
2003-12,IN,92.4019
2003-12,KS,92.4019
2003-12,KY,92.4019
2003-12,LA,92.4019
2003-12,MA,92.4019
2003-12,MD,92.4019
2003-12,ME,92.4019
2003-12,MI,92.4019
2003-12,MN,92.4019
2003-12,MO,92.4019
2003-12,MS,92.4019
2003-12,MT,92.4019
2003-12,NC,92.4019
2003-12,ND,92.4019
2003-12,NE,92.4019
2003-12,NH,92.4019
2003-12,NJ,92.4019
2003-12,NM,92.4019
2003-12,NV,92.4019
2003-12,NY,92.4019
2003-12,OH,92.4019
2003-12,OK,92.4019
2003-12,OR,92.4019
2003-12,PA,92.4019
2003-12,RI,92.4019
2003-12,SC,92.4019
2003-12,SD,92.4019
2003-12,TN,92.4019
2003-12,TX,92.4019
2003-12,UT,92.4019
2003-12,VA,92.4019
2003-12,VT,92.4019
2003-12,WA,92.4019
2003-12,WI,92.4019
2003-12,WV,92.4019
2003-12,WY,92.4019
2004-01,AK,92.5643
2004-01,AL,92.5643
2004-01,AR,92.5643
2004-01,AZ,92.5643
2004-01,CA,92.5643
2004-01,CO,92.5643
2004-01,CT,92.5643
2004-01,DC,92.5643
2004-01,DE,92.5643
2004-01,FL,92.5643
2004-01,GA,92.5643
2004-01,HI,92.5643
2004-01,IA,92.5643
2004-01,ID,92.5643
2004-01,IL,92.5643
2004-01,IN,92.5643
2004-01,KS,92.5643
2004-01,KY,92.5643
2004-01,LA,92.5643
2004-01,MA,92.5643
2004-01,MD,92.5643
2004-01,ME,92.5643
2004-01,MI,92.5643
2004-01,MN,92.5643
2004-01,MO,92.5643
2004-01,MS,92.5643
2004-01,MT,92.5643
2004-01,NC,92.5643
2004-01,ND,92.5643
2004-01,NE,92.5643
2004-01,NH,92.5643
2004-01,NJ,92.5643
2004-01,NM,92.5643
2004-01,NV,92.5643
2004-01,NY,92.5643
2004-01,OH,92.5643
2004-01,OK,92.5643
2004-01,OR,92.5643
2004-01,PA,92.5643
2004-01,RI,92.5643
2004-01,SC,92.5643
2004-01,SD,92.5643
2004-01,TN,92.5643
2004-01,TX,92.5643
2004-01,UT,92.5643
2004-01,VA,92.5643
2004-01,VT,92.5643
2004-01,WA,92.5643
2004-01,WI,92.5643
2004-01,WV,92.5643
2004-01,WY,92.5643
2004-02,AK,93.1092
2004-02,AL,93.1092
2004-02,AR,93.1092
2004-02,AZ,93.1092
2004-02,CA,93.1092
2004-02,CO,93.1092
2004-02,CT,93.1092
2004-02,DC,93.1092
2004-02,DE,93.1092
2004-02,FL,93.1092
2004-02,GA,93.1092
2004-02,HI,93.1092
2004-02,IA,93.1092
2004-02,ID,93.1092
2004-02,IL,93.1092
2004-02,IN,93.1092
2004-02,KS,93.1092
2004-02,KY,93.1092
2004-02,LA,93.1092
2004-02,MA,93.1092
2004-02,MD,93.1092
2004-02,ME,93.1092
2004-02,MI,93.1092
2004-02,MN,93.1092
2004-02,MO,93.1092
2004-02,MS,93.1092
2004-02,MT,93.1092
2004-02,NC,93.1092
2004-02,ND,93.1092
2004-02,NE,93.1092
2004-02,NH,93.1092
2004-02,NJ,93.1092
2004-02,NM,93.1092
2004-02,NV,93.1092
2004-02,NY,93.1092
2004-02,OH,93.1092
2004-02,OK,93.1092
2004-02,OR,93.1092
2004-02,PA,93.1092
2004-02,RI,93.1092
2004-02,SC,93.1092
2004-02,SD,93.1092
2004-02,TN,93.1092
2004-02,TX,93.1092
2004-02,UT,93.1092
2004-02,VA,93.1092
2004-02,VT,93.1092
2004-02,WA,93.1092
2004-02,WI,93.1092
2004-02,WV,93.1092
2004-02,WY,93.1092
2004-03,AK,92.7403
2004-03,AL,92.7403
2004-03,AR,92.7403
2004-03,AZ,92.7403
2004-03,CA,92.7403
2004-03,CO,92.7403
2004-03,CT,92.7403
2004-03,DC,92.7403
2004-03,DE,92.7403
2004-03,FL,92.7403
2004-03,GA,92.7403
2004-03,HI,92.7403
2004-03,IA,92.7403
2004-03,ID,92.7403
2004-03,IL,92.7403
2004-03,IN,92.7403
2004-03,KS,92.7403
2004-03,KY,92.7403
2004-03,LA,92.7403
2004-03,MA,92.7403
2004-03,MD,92.7403
2004-03,ME,92.7403
2004-03,MI,92.7403
2004-03,MN,92.7403
2004-03,MO,92.7403
2004-03,MS,92.7403
2004-03,MT,92.7403
2004-03,NC,92.7403
2004-03,ND,92.7403
2004-03,NE,92.7403
2004-03,NH,92.7403
2004-03,NJ,92.7403
2004-03,NM,92.7403
2004-03,NV,92.7403
2004-03,NY,92.7403
2004-03,OH,92.7403
2004-03,OK,92.7403
2004-03,OR,92.7403
2004-03,PA,92.7403
2004-03,RI,92.7403
2004-03,SC,92.7403
2004-03,SD,92.7403
2004-03,TN,92.7403
2004-03,TX,92.7403
2004-03,UT,92.7403
2004-03,VA,92.7403
2004-03,VT,92.7403
2004-03,WA,92.7403
2004-03,WI,92.7403
2004-03,WV,92.7403
2004-03,WY,92.7403
2004-04,AK,93.1255
2004-04,AL,93.1255
2004-04,AR,93.1255
2004-04,AZ,93.1255
2004-04,CA,93.1255
2004-04,CO,93.1255
2004-04,CT,93.1255
2004-04,DC,93.1255
2004-04,DE,93.1255
2004-04,FL,93.1255
2004-04,GA,93.1255
2004-04,HI,93.1255
2004-04,IA,93.1255
2004-04,ID,93.1255
2004-04,IL,93.1255
2004-04,IN,93.1255
2004-04,KS,93.1255
2004-04,KY,93.1255
2004-04,LA,93.1255
2004-04,MA,93.1255
2004-04,MD,93.1255
2004-04,ME,93.1255
2004-04,MI,93.1255
2004-04,MN,93.1255
2004-04,MO,93.1255
2004-04,MS,93.1255
2004-04,MT,93.1255
2004-04,NC,93.1255
2004-04,ND,93.1255
2004-04,NE,93.1255
2004-04,NH,93.1255
2004-04,NJ,93.1255
2004-04,NM,93.1255
2004-04,NV,93.1255
2004-04,NY,93.1255
2004-04,OH,93.1255
2004-04,OK,93.1255
2004-04,OR,93.1255
2004-04,PA,93.1255
2004-04,RI,93.1255
2004-04,SC,93.1255
2004-04,SD,93.1255
2004-04,TN,93.1255
2004-04,TX,93.1255
2004-04,UT,93.1255
2004-04,VA,93.1255
2004-04,VT,93.1255
2004-04,WA,93.1255
2004-04,WI,93.1255
2004-04,WV,93.1255
2004-04,WY,93.1255
2004-05,AK,93.797
2004-05,AL,93.797
2004-05,AR,93.797
2004-05,AZ,93.797
2004-05,CA,93.797
2004-05,CO,93.797
2004-05,CT,93.797
2004-05,DC,93.797
2004-05,DE,93.797
2004-05,FL,93.797
2004-05,GA,93.797
2004-05,HI,93.797
2004-05,IA,93.797
2004-05,ID,93.797
2004-05,IL,93.797
2004-05,IN,93.797
2004-05,KS,93.797
2004-05,KY,93.797
2004-05,LA,93.797
2004-05,MA,93.797
2004-05,MD,93.797
2004-05,ME,93.797
2004-05,MI,93.797
2004-05,MN,93.797
2004-05,MO,93.797
2004-05,MS,93.797
2004-05,MT,93.797
2004-05,NC,93.797
2004-05,ND,93.797
2004-05,NE,93.797
2004-05,NH,93.797
2004-05,NJ,93.797
2004-05,NM,93.797
2004-05,NV,93.797
2004-05,NY,93.797
2004-05,OH,93.797
2004-05,OK,93.797
2004-05,OR,93.797
2004-05,PA,93.797
2004-05,RI,93.797
2004-05,SC,93.797
2004-05,SD,93.797
2004-05,TN,93.797
2004-05,TX,93.797
2004-05,UT,93.797
2004-05,VA,93.797
2004-05,VT,93.797
2004-05,WA,93.797
2004-05,WI,93.797
2004-05,WV,93.797
2004-05,WY,93.797
2004-06,AK,93.0677
2004-06,AL,93.0677
2004-06,AR,93.0677
2004-06,AZ,93.0677
2004-06,CA,93.0677
2004-06,CO,93.0677
2004-06,CT,93.0677
2004-06,DC,93.0677
2004-06,DE,93.0677
2004-06,FL,93.0677
2004-06,GA,93.0677
2004-06,HI,93.0677
2004-06,IA,93.0677
2004-06,ID,93.0677
2004-06,IL,93.0677
2004-06,IN,93.0677
2004-06,KS,93.0677
2004-06,KY,93.0677
2004-06,LA,93.0677
2004-06,MA,93.0677
2004-06,MD,93.0677
2004-06,ME,93.0677
2004-06,MI,93.0677
2004-06,MN,93.0677
2004-06,MO,93.0677
2004-06,MS,93.0677
2004-06,MT,93.0677
2004-06,NC,93.0677
2004-06,ND,93.0677
2004-06,NE,93.0677
2004-06,NH,93.0677
2004-06,NJ,93.0677
2004-06,NM,93.0677
2004-06,NV,93.0677
2004-06,NY,93.0677
2004-06,OH,93.0677
2004-06,OK,93.0677
2004-06,OR,93.0677
2004-06,PA,93.0677
2004-06,RI,93.0677
2004-06,SC,93.0677
2004-06,SD,93.0677
2004-06,TN,93.0677
2004-06,TX,93.0677
2004-06,UT,93.0677
2004-06,VA,93.0677
2004-06,VT,93.0677
2004-06,WA,93.0677
2004-06,WI,93.0677
2004-06,WV,93.0677
2004-06,WY,93.0677
2004-07,AK,93.7646
2004-07,AL,93.7646
2004-07,AR,93.7646
2004-07,AZ,93.7646
2004-07,CA,93.7646
2004-07,CO,93.7646
2004-07,CT,93.7646
2004-07,DC,93.7646
2004-07,DE,93.7646
2004-07,FL,93.7646
2004-07,GA,93.7646
2004-07,HI,93.7646
2004-07,IA,93.7646
2004-07,ID,93.7646
2004-07,IL,93.7646
2004-07,IN,93.7646
2004-07,KS,93.7646
2004-07,KY,93.7646
2004-07,LA,93.7646
2004-07,MA,93.7646
2004-07,MD,93.7646
2004-07,ME,93.7646
